"CHARACTER DESCRIPTION"
"Childish. He extorts an autograph from Romulus."

"","","","","DIA_Pieprz_HELLO1"
"Pepper","Ähm, hallo, Lord Romulus, Gladiator, Champion der drei Arenen?                                                                                                                     ","DIA_Pieprz_HELLO1_03_01"
"Romulus","","Nein, das ist ein Missverständnis.                                                                                                                     ","DIA_Pieprz_HELLO1_15_02"
"Pepper","Aber was soll das heißen, du wirst hier warten!                                                                                                                     ","DIA_Pieprz_HELLO1_03_03"
"Pepper","Du musst es sein. Ich bin ein großer Fan von dir!                                                                                                                     ","DIA_Pieprz_HELLO1_03_04"
"Pepper","Darf ich dich um ein Autogramm bitten? Bitte bitte!                                                                                                                     ","DIA_Pieprz_HELLO1_03_05"
"Romulus","","Ich habe nichts zu schreiben dabei.                                                                                                                     ","DIA_Pieprz_HELLO1_15_06"
"Pepper","Aber das ist kein Problem, denn Stift und Tinte habe ich immer dabei, hier bitte!                                                                                                                     ","DIA_Pieprz_HELLO1_03_07"
"Romulus","","Nun, dann los…                                                                                                                     ","DIA_Pieprz_HELLO1_15_08"
"Romulus","","Für wen ist es?                                                                                                                     ","DIA_Pieprz_HELLO1_15_09"
"Pepper","Nun, für mich.                                                                                                                     ","DIA_Pieprz_HELLO1_03_10"
"Romulus","","Nun, wie heißt du, denn ich will nicht nicht nur 'Für' schreiben, du verstehst?                                                                                                                     ","DIA_Pieprz_HELLO1_15_11"
"Pepper","Na ja, für Pieprza.                                                                                                                     ","DIA_Pieprz_HELLO1_03_13"
"Romulus","","Bist du Pieprza?                                                                                                                     ","DIA_Pieprz_HELLO1_15_14"
"Pepper","Das ist mein Spitzname.                                                                                                                     ","DIA_Pieprz_HELLO1_03_15"
"Romulus","","Und warum heißt du so?                                                                                                                     ","DIA_Pieprz_HELLO1_15_16"
"Romulus","","Weil du scharf bist? (Pieprza = Pfeffer in Polnisch)                                                                                                                     ","DIA_Pieprz_HELLO1_15_17"
"Pepper","Nö … Einmal haben wir mit meinen Kumpels eine Party gemacht, nur um ein bisschen verrückt zu werden.                                                                                                                     ","DIA_Pieprz_HELLO1_03_18"
"Pepper","Dazu bestellten wir einen Koch.                                                                                                                     ","DIA_Pieprz_HELLO1_03_19"
"Pepper","Es gab fünf Gänge, und da ich ein Fan von Gewürzen bin - was meine Kumpels sehr wohl wussten…                                                                                                                     ","DIA_Pieprz_HELLO1_03_20"
"Pepper","Ich habe ein bisschen von jedem Gewürz hinzugefügt, was 8 Behältern entspricht.                                                                                                                     ","DIA_Pieprz_HELLO1_03_21"
"Pepper","Nun, ich hatte nicht erwartet, dass diese Bastarde meine Gewürze durch Pfeffer ersetzen würden!                                                                                                                     ","DIA_Pieprz_HELLO1_03_22"
"Pepper","Und ich habe es zu jedem Gericht hinzugefügt und jedes Gericht war so scharf, dass ich es nicht essen konnte!                                                                                                                     ","DIA_Pieprz_HELLO1_03_23"
"Pepper","Und deshalb nannten die mich danach Pieprza.                                                                                                                     ","DIA_Pieprz_HELLO1_03_24"
"Romulus","","Eine bewegende Geschichte. Da hast du das Autogramm, und es tut mir leid, aber ich muss gehen.                                                                                                                     ","DIA_Pieprz_HELLO1_15_25"
"Pepper","Klar! Danke, Herr Romulus!                                                                                                                     ","DIA_Pieprz_HELLO1_03_26"
"Pepper","MUTTER! ICH HABE ES! WIR BIETEN AUF EBAY!                                                                                                                     ","DIA_Pieprz_HELLO1_03_27"

"","","","",""

