"CHARACTER DESCRIPTION"
"Blacksmith"

"","","","","DIA_Kowal_HELLO1"
"Blacksmith","Oh, hallo neuer Gladiator!                                                                                                                     ","DIA_Kowal_HELLO1_03_01"
"Blacksmith","Ich bin der Schmied hier, wenn du neue Waffen brauchst  - und das wirst du sicher - Kannst du bei mir welche Kaufen. Ich habe die hochwertigsten Waffen hier!                                                                                                                     ","DIA_Kowal_HELLO1_03_02"
"Romulus","","Ich werde es mir im Hinterkopf behalten.                                                                                                                     ","DIA_Kowal_HELLO1_15_03"

"","","","","DIA_Kowal_CANIBUFFMYWEAPON"
"Romulus","","Kann man die Waffe irgendwie verbessern?                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_15_01"
"Blacksmith","Aber natürlich.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_02"
"Blacksmith","Was Waffen betrifft, kannst du sie natürlich schärfen.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_03"
"Blacksmith","Es wird sie gefährlicher machen.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_04"
"Blacksmith","Wenn du willst, kannst du sie auch vergiften, aber das musst du von einem Alchemisten lernen.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_05"
"Romulus","","Und die stumpfe Waffe? Wie kann ich die verbessern?                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_15_06"
"Blacksmith","Eine stumpfe Waffe ist stärker als eine scharfe.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_07"
"Blacksmith","Du kannst lernen, mit ihnen viel kraftvoller treffen und das Beste aus deinem Potenzial zu machen.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_08"
"Blacksmith","Es wird dich viel Ausdauer kosten, aber die Wirkung des Treffers wird verheerend sein!                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_09"
"Romulus","","Wo kann ich diese verbesserung lernen?                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_15_10"
"Blacksmith","Waffen schärfen ist meine Brosche, ich lehre Sie gerne, natürlich gegen Gebühr.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_11"
"Blacksmith","Der Alchemist ist für die Vergiftung der Waffen verantwortlich.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_12"
"Blacksmith","Wenn es darum geht, einen kraftvollen stumpfen Schlag zu lernen, musst du einen Kampflehrer darum bitten.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_03_13"
"Romulus","","Danke für die Information.                                                                                                                     ","DIA_Kowal_CANIBUFFMYWEAPON_15_14"

"","","","","DIA_Kowal_LEARNSHARPENING"
"Romulus","","Bring mir bei, meine Waffe zu schärfen.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_15_01"
"Blacksmith","Du hast keine Erfahrung.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_03_02"
"Blacksmith","Du hast kein Geld mehr.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_03_03"
"Blacksmith","Du suchst einen Wetzstein? Dazu sucht man sich am einfachsten einen Schmied, zum Beispiel mich.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_03_04"
"Blacksmith","Aber störe die Schmiede nicht bei der Arbeit! Wenn sie den Wetzstein nicht mehr brauchen, dann benutze ihn.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_03_05"
"Blacksmith","Du setzt deinen Fuß auf das Pedal und drehst es. Man greift mit einer Hand nach dem Griff und mit der anderen nach der Schwertspitze und reibt den Wetzstein nach links und rechts.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_03_06"
"Blacksmith","Wenn sich das Schwert erwärmt, biegt man das Schwert in die eine Richtung, dann in die andere.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_03_07"
"Romulus","","Alles klar. Ich verstehe, was du meinst.                                                                                                                     ","DIA_Kowal_LEARNSHARPENING_15_08"

"","","","",""

