"CHARACTER DESCRIPTION"
"Slave. He tries not to make others uncomfortable."

"","","","","DIA_Kamil_HELLO"
"(COMBINED: This dialogue contains speeches which are used in combination to create another dialogues depend of player decisions. That's why, not all speeches are sequential. Partially this dialogue is sequential, but please don't treat in this way enterily dialogue.)"
"Kamil","Woher kommst du?                                                                                                                     ","DIA_Kamil_HELLO_03_01"
"Romulus","","Dasselbe könnte ich dich auch fragen. Ich wurde von Proxemos Männern entführt.                                                                                                                     ","DIA_Kamil_HELLO_15_02"
"Kamil","Ich auch. Ich werde wahrscheinlich bald in der Axt eines Gladiators landen oder in den Rachen eines Monsters.                                                                                                                     ","DIA_Kamil_HELLO_03_03"
"Kamil","Die meisten Menschen hier warten auf den Tod, aber ich nicht.                                                                                                                     ","DIA_Kamil_HELLO_03_04"
"Romulus","","Was ist dein Plan?                                                                                                                     ","DIA_Kamil_HELLO_15_05"
"Kamil","Ich brauche jemanden, der sich frei entlang der Küste bewegen kann, um keinen Verdacht zu erregen.                                                                                                                     ","DIA_Kamil_HELLO_03_06"
"Kamil","Ich kann nicht einmal aus den Slums heraus.                                                                                                                     ","DIA_Kamil_HELLO_03_07"
"Kamil","So jemand ist zum Beispiel ein Gladiator.                                                                                                                     ","DIA_Kamil_HELLO_03_08"
"Romulus","","Ich bin noch keiner. Aber was würde es mir bringen, dir zu helfen?                                                                                                                     ","DIA_Kamil_HELLO_15_09"
"Kamil","Braucht es immer eine Belohnung? Es ist schwer für einen Slumbewohner etwas zu geben.                                                                                                                     ","DIA_Kamil_HELLO_03_10"
"Kamil","Aber du wirst wertvolle Erfahrungen sammeln. Du wirst dich nicht langweilen.                                                                                                                     ","DIA_Kamil_HELLO_03_11"
"Romulus","","Ich werde daran denken.                                                                                                                     ","DIA_Kamil_HELLO_15_12"
"Romulus","","Also ich zum Beispiel.                                                                                                                     ","DIA_Kamil_HELLO_15_13"
"Kamil","Das ist großartig. Aber zurück zu dem Grund, warum ich hoffe zu entkommen.                                                                                                                     ","DIA_Kamil_HELLO_03_14"
"Kamil","In dem Dorf, in dem ich lebte, war ich mit einem Mädchen zusammen. Vielleicht wäre da noch mehr dran, wenn da nicht diese verdammten Wachen wären.                                                                                                                     ","DIA_Kamil_HELLO_03_15"
"Kamil","Während wir zusammen waren, begannen uns Geräusche und Schreie zu erreichen. Die Wachen fingen an, an unsere Tür zu hämmern.                                                                                                                     ","DIA_Kamil_HELLO_03_16"
"Kamil","Wir wollten aus dem Fenster springen, aber wir würden ins Feuer fallen. Ich kam auf die Idee, mich in der Küche zu verstecken.                                                                                                                     ","DIA_Kamil_HELLO_03_17"
"Kamil","Allerdings passte nur eine Person hinein, also versteckte ich Rebecca trotz ihres Widerstands dort.                                                                                                                     ","DIA_Kamil_HELLO_03_18"
"Kamil","In diesem Moment brachen die Wachen die Tür auf und ich ergab mich in der Hoffnung, dass sie mich wenigstens nicht töten würden.                                                                                                                     ","DIA_Kamil_HELLO_03_19"
"Kamil","Sie holten mich aus dem Haus und sie suchten nichts mehr darin. Rebekah könnte also am Leben sein. Deshalb will ich zurück.                                                                                                                     ","DIA_Kamil_HELLO_03_20"
"Romulus","","Ja. Also hast du jetzt wahrscheinlich einen listigen Plan?                                                                                                                     ","DIA_Kamil_HELLO_15_21"
"Kamil","Eine der Wachen, die nachts in den Slums patrouillieren, wird sicherlich die Flucht verhindern. Er lebt und patrouilliert über uns.                                                                                                                     ","DIA_Kamil_HELLO_03_22"
"Kamil","Er muss eingeschläfert werden, mehr nicht! Ich möchte weglaufen, aber dich nicht in Schwierigkeiten bringen.                                                                                                                     ","DIA_Kamil_HELLO_03_23"
"Kamil","Am besten bietest du ihm ein Bier mit einem Schlafmittel an.                                                                                                                     ","DIA_Kamil_HELLO_03_24"
"Kamil","Wenn er sich nicht weigert, ist das nächste Element des Plans, das Boot zu stehlen. Und ich will dich hier auch nicht in Schwierigkeiten bringen.                                                                                                                     ","DIA_Kamil_HELLO_03_25"
"Kamil","Daher ist es am besten, ein Boot von einem Fischer vom anderen Ende der Küste zu nehmen.                                                                                                                     ","DIA_Kamil_HELLO_03_26"
"Romulus","","Weswegen?                                                                                                                     ","DIA_Kamil_HELLO_15_27"
"Kamil","Er trinkt gern. Sobald die Wache schläft, beobachte den Fischer und warte, bis er zum Gasthaus geht.                                                                                                                     ","DIA_Kamil_HELLO_03_28"
"Kamil","Dann komm mit dem Boot hierher.                                                                                                                     ","DIA_Kamil_HELLO_03_29"
"Kamil","Und dann ist es bekannt. Ich bezweifle, dass dieser Fischer den Diebstahl glauben würde, sie würden eher glauben, dass er es versenkt hat, als er betrunken war. Und auf diese Weise wird nicht einmal nach dem Schuldigen gesucht.                                                                                                                     ","DIA_Kamil_HELLO_03_30"
"Romulus","","Okay, also wann fangen wir an?                                                                                                                     ","DIA_Kamil_HELLO_15_31"
"Kamil","So schnell wie möglich. Und denke daran, es dauert eine Nacht, um ein Boot zu stehlen.                                                                                                                     ","DIA_Kamil_HELLO_03_32"

"","","","","DIA_Kamil_BYE"
"Kamil","Keine Zeit für lange Abschiede. Das Boot hält uns zwei nicht aus. Steige aus dem Boot, wenn du nicht alleine weglaufen willst.                                                                                                                     ","DIA_Kamil_BYE_03_01"
"Romulus","","Nein, ich muss mich hier noch mit jemandem befassen.                                                                                                                     ","DIA_Kamil_BYE_15_02"
"Kamil","Viel Glück mein Freund!                                                                                                                     ","DIA_Kamil_BYE_03_03"

"","","","",""

