"CHARACTER DESCRIPTION"
"Owner of an arena in Rainwood Forest. Pretends to be a nobleman. Speaks in a measured manner. Takes pride in his arena."

"","","","","DIA_LordTameron_HELLO1"
"Lord Tameron","Und so bist du endlich angekommen, der Champion selbst.                                                                                                                     ","DIA_LordTameron_HELLO1_03_01"
"Romulus","","Wer bist du?                                                                                                                     ","DIA_LordTameron_HELLO1_15_03"
"Lord Tameron","Ich bin Lord Tameron und das ist mein Wald und wo natürlich die Arena ist.                                                                                                                     ","DIA_LordTameron_HELLO1_03_04"
"Lord Tameron","Ich freue mich, dass du so schnell zu uns gekommen bist. Viele Leute sind bereits ungeduldig, deine Kämpfe zu sehen.                                                                                                                     ","DIA_LordTameron_HELLO1_03_05"
"Lord Tameron","Der Herr der Gladiatoren-Bucht und des Dorfes Gallan, etwas Unglaubliches.                                                                                                                     ","DIA_LordTameron_HELLO1_03_06"
"Lord Tameron","Bisher hatten wir noch nie eine Situation, in der es einen Champion von mehr als einer Arena gab.                                                                                                                     ","DIA_LordTameron_HELLO1_03_07"
"Lord Tameron","In der Regel verteidigen die Champions nur ihre Titel, aber du versuchst, mehr zu erreichen. Das gefällt mir.                                                                                                                     ","DIA_LordTameron_HELLO1_03_08"
"Lord Tameron","Es gibt nichts mehr zu besprechen. Komm, ich zeige dir den Wald.                                                                                                                     ","DIA_LordTameron_HELLO1_03_09"

"","","","","DIA_LordTameron_HELLO2"
"Lord Tameron","Hier ist das Zelt der Wache und meins.                                                                                                                     ","DIA_LordTameron_HELLO2_03_01"
"Lord Tameron","Wenn du mich suchst, wirst du mich hier finden.                                                                                                                     ","DIA_LordTameron_HELLO2_03_02"
"Lord Tameron","Gehen wir weiter.                                                                                                                     ","DIA_LordTameron_HELLO2_03_03"

"","","","","DIA_LordTameron_HELLO3"
"Lord Tameron","Hier ist der Hauptplatz. Um ihn herum stehen die Zelte vom Schmied, Bogner, Rüstungsschmied, Alchemist und so weiter.                                                                                                                     ","DIA_LordTameron_HELLO3_03_01"
"Lord Tameron","Ich habe vergessen zu erwähnen, dass es neben meinem Zelt ein schwarzes Zelt gibt.                                                                                                                     ","DIA_LordTameron_HELLO3_03_02"
"Lord Tameron","Es gehört einem Goldschmied, aber du solltest dich auch alleine hier umsehen.                                                                                                                     ","DIA_LordTameron_HELLO3_03_03"
"Lord Tameron","Gehen wir weiter.                                                                                                                     ","DIA_LordTameron_HELLO3_03_04"

"","","","","DIA_LordTameron_HELLO4"
"Lord Tameron","Und hier ist die Arena. Beeindruckend oder?                                                                                                                     ","DIA_LordTameron_HELLO4_03_01"
"Romulus","","In der Tat.                                                                                                                     ","DIA_LordTameron_HELLO4_15_02"
"Lord Tameron","Hier können wir uns alle deine Fähigkeiten ansehen.                                                                                                                     ","DIA_LordTameron_HELLO4_03_03"
"Lord Tameron","Ich sehe schon die Menge an Gold aus den Wetten!                                                                                                                     ","DIA_LordTameron_HELLO4_03_04"
"Romulus","","Ich sehe schon, dass für dich nur Gold zählt?                                                                                                                     ","DIA_LordTameron_HELLO4_15_05"
"Lord Tameron","Und Unterhaltung!                                                                                                                     ","DIA_LordTameron_HELLO4_03_06"
"Lord Tameron","Gehen wir weiter. Ich habe noch einen Ort, den ich dir zeigen kann.                                                                                                                     ","DIA_LordTameron_HELLO4_03_07"

"","","","","DIA_LordTameron_HELLO5"
"Lord Tameron","Das ist dein Zelt. Du kannst darin schlafen und dich ausruhen.                                                                                                                     ","DIA_LordTameron_HELLO5_03_01"
"Romulus","","Es sieht recht gemütlich aus.                                                                                                                     ","DIA_LordTameron_HELLO5_15_02"
"Lord Tameron","Du wirst hier nichts besseres finden.                                                                                                                     ","DIA_LordTameron_HELLO5_03_03"
"Lord Tameron","Im Wald findest du auch ein Gasthaus in einem großen länglichen Zelt.                                                                                                                     ","DIA_LordTameron_HELLO5_03_04"
"Lord Tameron","Nun, wenn du bereit bist, melde dich morgen beim Leiter der Arena!                                                                                                                     ","DIA_LordTameron_HELLO5_03_05"
"Lord Tameron","Oh, und denke daran, zu einer bestimmten Zeit in der Arena anzukommen. Nur weil du ein Champion der vorherigen beiden Arenen bist, bedeutet das nicht, dass du anders behandelt wirst!                                                                                                                     ","DIA_LordTameron_HELLO5_03_06"

"","","","","DIA_LORDTameron_KUPSKO"
"Lord Tameron","Ach hier bist du! Ich habe nach dir gerufen.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_01"
"Romulus","","Ja, ich habe es schon mitbekommen.                                                                                                                     ","DIA_LORDTameron_KUPSKO_15_02"
"Romulus","","Worum geht's?                                                                                                                     ","DIA_LORDTameron_KUPSKO_15_03"
"Lord Tameron","Neue Vorschriften, Gladiator, neue Vorschriften.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_04"
"Lord Tameron","Auf Befehl unseres Königs beträgt die Bezahlung für Kämpfe jetzt 10 Prozent, nicht wie früher 30 Prozent.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_05"
"Lord Tameron","Du wirst also viel weniger verdienen.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_06"
"Lord Tameron","Das zweite. Champions haben kein Recht, ihren Status aufzugeben und müssen den Titel für den Rest ihres Lebens verteidigen.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_07"
"Lord Tameron","Drittens, besonders für dich. Der König hat von dir erfahren und mir Anweisungen für deine nächsten Kämpfe gegeben.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_08"
"Lord Tameron","Wir müssen die Messlatte höher legen.                                                                                                                     ","DIA_LORDTameron_KUPSKO_03_09"
"Romulus","","Wie meinst du das?                                                                                                                     ","DIA_LORDTameron_KUPSKO_15_10"
