"CHARACTER DESCRIPTION"
"Head of the guard at the prison. Suspicious. He gets annoyed when someone does not behave in his way. He thinks his subordinates are stupid."

"","","","","DIA_Naczelnik_HELLO_RALF"
"Warden","Ralf, du siehst heute irgendwie nicht gut aus.                                                                                                                     ","DIA_Naczelnik_HELLO_RALF_03_01"
"Romulus","","Tagsüber ist es schwer zu schlafen.                                                                                                                     ","DIA_Naczelnik_HELLO_RALF_15_02"
"Warden","Du hast eine seltsame Stimme… Aber egal, die Arbeit wartet.                                                                                                                     ","DIA_Naczelnik_HELLO_RALF_03_03"
"Warden","Sammel die Essensrationen beim Koch und verteile sie an die Gefangenen.                                                                                                                     ","DIA_Naczelnik_HELLO_RALF_03_04"
"Romulus","","Aye, Aye, Sir!                                                                                                                     ","DIA_Naczelnik_HELLO_RALF_15_05"

"","","","","DIA_Naczelnik_GO_SHARKS"
"Warden","Wir müssen das Schlangenproblem ein für alle Mal lösen. Eine betrat kürzlich das Büro des Henkers.                                                                                                                     ","DIA_Naczelnik_GO_SHARKS_03_01"
"Warden","Zugegeben, er hatte großen Spaß mit ihr, aber sie könnte ihn am Ende überraschen.                                                                                                                     ","DIA_Naczelnik_GO_SHARKS_03_02"
"Warden","Geh und töte alle Schlangen in der Kanalisation. Sammle und bringe alle ihre Eier zurück. Ralf übernimmt die Leitung.                                                                                                                     ","DIA_Naczelnik_GO_SHARKS_03_03"
"Romulus","","Irgendein Rat?                                                                                                                     ","DIA_Naczelnik_GO_SHARKS_15_04"
"Warden","Wie du willst Tipps? Du sollst selber nachdenken! Wundere dich nicht.                                                                                                                     ","DIA_Naczelnik_GO_SHARKS_03_05"

"","","","","DIA_Naczelnik_AFTER_SHARKS"
"Warden","Ich nehme an, du bist hierher zurückgekommen, weil du alle Schlangen getötet haben?                                                                                                                     ","DIA_Naczelnik_AFTER_SHARKS_03_01"
"Warden","Warte, warum bist du allein hierher zurückgekommen?                                                                                                                     ","DIA_Naczelnik_AFTER_SHARKS_03_02"
"Romulus","","Leider waren es zu viele…                                                                                                                     ","DIA_Naczelnik_AFTER_SHARKS_15_03"
"Warden","Es war notwendig, hierher zurückzukommen!                                                                                                                     ","DIA_Naczelnik_AFTER_SHARKS_03_04"
"Warden","Rehel! Sammel vier weitere Männer und stelle sicher, dass keine Schlangen mehr übrig sind.                                                                                                                     ","DIA_Naczelnik_AFTER_SHARKS_03_05"
