"CHARACTER DESCRIPTION"
"Teacher"

"","","","","DIA_NAUCZYCIEL_TAUNTLEARN"
"Romulus","","Lehre mich den Kampfschrei, einen Schrei, der meinen Gegner von den Füßen reißen wird.                                                                                                                     ","DIA_NAUCZYCIEL_TAUNTLEARN_15_01"
"Combat teacher","Denke natürlich daran, dass es viel Energie von dir erfordert. Deine Stärke bestimmt den potenziellen Schaden, der deinen Gegner zugefügt wird.                                                                                                                     ","DIA_NAUCZYCIEL_TAUNTLEARN_03_02"
"Combat teacher","Das kann ich dir nicht beibringen.                                                                                                                     ","DIA_NAUCZYCIEL_TAUNTLEARN_03_03"

"","","","","DIA_NAUCZYCIEL_TARCZA_A1"
"Combat teacher","Der Schild verlangsamt Ihre Bewegungen, bietet Ihnen aber zusätzlichen Schutz.                                                                                                                     ","DIA_NAUCZYCIEL_TARCZA_A1_03_01"
"Combat teacher","Das kann Ihr Leben mehr als einmal retten.                                                                                                                     ","DIA_NAUCZYCIEL_TARCZA_A1_03_02"
"Combat teacher","Während du den Schild hälst, ist es schwieriger, den Gegner zu treffen, aber du erhälst einen großen Vorteil, indem du besser parierst.                                                                                                                     ","DIA_NAUCZYCIEL_TARCZA_A1_03_03"
"Combat teacher","Um den Schild richtig zu halten, musst du lernen, wie du das Gewicht ausbalancierst.                                                                                                                     ","DIA_NAUCZYCIEL_TARCZA_A1_03_04"
"Combat teacher","Trainiere ein bisschen, es ist nicht so schwer.                                                                                                                     ","DIA_NAUCZYCIEL_TARCZA_A1_03_05"

"","","","","DIA_NAUCZYCIEL_POWERFULBLUNTLEARN"
"Romulus","","Lehre mich einen mächtigen Hammerschlag!                                                                                                                     ","DIA_NAUCZYCIEL_POWERFULBLUNTLEARN_15_01"
"Combat teacher","Denke natürlich daran, dass es Ausdauer erfordert und die Menge den potenziellen Schadens bestimmt, der dem Gegner zugefügt wird.                                                                                                                     ","DIA_NAUCZYCIEL_POWERFULBLUNTLEARN_03_02"
"Combat teacher","Drehe dich mit deiner Waffe mit aller Kraft nach rechts, wobei du natürlich auf den Gegner zielen solltest.                                                                                                                     ","DIA_NAUCZYCIEL_POWERFULBLUNTLEARN_03_03"
"Combat teacher","Je fitter du bist, desto härter wird dein Schlag sein. Um ihn überhaupt ausführen zu können, musst du zumindest etwas ausgeruht sein.                                                                                                                     ","DIA_NAUCZYCIEL_POWERFULBLUNTLEARN_03_04"
"Combat teacher","Dieser Schlag erfordert den Einsatz einer stumpfen Waffe, die eine hohe Wucht hat.                                                                                                                     ","DIA_NAUCZYCIEL_POWERFULBLUNTLEARN_03_05"

"","","","","DIA_NAUCZYCIEL_HELLO1"
"Combat teacher","Hey, wenn du vor deinem ersten Kampf etwas über den Umgang mit einer Waffe lernen willst, sprich mich an.                                                                                                                     ","DIA_NAUCZYCIEL_HELLO1_03_01"
"Combat teacher","Ich bin hier der Kampflehrer.                                                                                                                     ","DIA_NAUCZYCIEL_HELLO1_03_02"
"Combat teacher","Ich kann dir Einhand- und Zweihandwaffen, Speerkampf und Schildkampf beibringen.                                                                                                                     ","DIA_NAUCZYCIEL_HELLO1_03_03"
"Combat teacher","was auch immer du brauchst.                                                                                                                     ","DIA_NAUCZYCIEL_HELLO1_03_04"
"Romulus","","Welche Eigenschaften haben die einzelnen Waffentypen?                                                                                                                     ","DIA_NAUCZYCIEL_HELLO1_15_05"
"Combat teacher","Es ist offensichtlich. Einhandwaffen sind schnell, aber kurz und verursachen mäßigen Schaden.                                                                                                                     ","DIA_NAUCZYCIEL_HELLO1_03_06"
